user_id,role,department,location,device_type,timestamp,request_type,previous_violations_count,failed_login_count_24h,avg_session_duration,is_privileged_account,account_age_days,label
user_4283,devops,security,UK,laptop,2025-10-02T15:37:11.649797,write,0,0,101.384961773834,0,914,0
user_4284,devops,apps,UK,server,2025-11-05T18:49:33.649797,write,1,1,60.06551121134983,0,849,1
user_4285,admin,security,US,desktop,2025-10-30T10:05:09.649797,admin,0,0,202.39757704125242,0,1703,0
user_4286,qa,platform,DE,laptop,2025-09-28T11:51:27.649797,write,0,1,897.1956480014587,0,1536,0
user_4287,devops,platform,SG,desktop,2025-08-12T18:35:02.649797,admin,0,0,119.1915699000346,0,1998,0
user_4288,devops,apps,UK,laptop,2025-10-29T19:43:53.649797,execute,0,0,284.1015268933008,0,1799,0
user_4289,engineer,platform,SG,desktop,2025-07-24T19:18:46.649797,read,0,0,666.9128706011721,0,1798,0
user_4290,devops,hr,US,desktop,2025-11-04T21:20:31.649797,write,3,1,298.3356309895076,0,972,1
user_4291,engineer,finance,IN,laptop,2025-11-09T09:35:39.649797,read,1,0,134.91875321571234,0,226,1
user_4292,qa,security,UK,server,2025-11-12T13:37:06.649797,admin,1,0,1407.8441455078485,0,1845,1
user_4293,qa,hr,DE,desktop,2025-09-10T16:56:58.649797,execute,1,2,62.25991012290463,0,513,1
user_4294,qa,security,US,desktop,2025-07-22T05:28:09.649797,write,0,0,222.23269531122824,0,1010,0
user_4295,hr,hr,SG,laptop,2025-07-05T12:45:30.649797,read,0,0,477.9298818346439,0,29,0
user_4296,qa,security,IN,desktop,2025-10-29T09:16:23.649797,admin,0,0,0.19472405525930309,0,604,0
user_4297,devops,apps,SG,desktop,2025-11-24T02:36:06.649797,read,0,0,363.2420833285024,0,965,0
user_4298,admin,platform,DE,server,2025-10-12T17:34:27.649797,write,0,2,92.97785317505469,0,981,0
user_4299,engineer,platform,UK,desktop,2025-07-13T12:43:26.649797,read,0,0,55.8001147840444,0,615,0
user_4300,hr,apps,DE,server,2025-12-02T20:42:18.649797,execute,0,0,96.14194677489706,1,1007,0
user_4301,qa,hr,SG,desktop,2025-12-12T14:52:23.649797,write,0,2,1021.7100839103922,0,1536,0
user_4302,qa,finance,SG,desktop,2025-09-03T14:08:53.649797,admin,1,1,667.5074339918384,0,1013,1
user_4303,admin,hr,DE,server,2025-10-02T15:35:51.649797,write,0,0,72.14584169456991,0,1659,0
user_4304,admin,platform,DE,server,2025-11-04T11:34:46.649797,admin,0,0,37.338119841089025,0,1638,0
user_4305,hr,finance,DE,mobile,2025-10-28T03:09:23.649797,admin,1,0,135.83900659151072,0,1378,1
user_4306,engineer,security,IN,desktop,2025-12-08T18:47:35.649797,write,0,0,269.19394528883777,0,725,0
user_4307,qa,finance,SG,server,2025-07-08T06:14:50.649797,admin,1,0,605.5482526155971,0,472,1
user_4308,hr,hr,US,desktop,2025-09-30T02:41:02.649797,write,0,0,1015.2147030784575,0,689,0
user_4309,devops,apps,IN,desktop,2025-10-20T03:05:46.649797,execute,0,0,417.2755526167055,0,315,0
user_4310,devops,security,IN,desktop,2025-11-24T19:10:39.649797,execute,0,1,274.1435515873511,0,909,0
user_4311,hr,hr,IN,laptop,2025-11-21T22:06:21.649797,read,0,1,46.061469369513766,0,557,0
user_4312,qa,security,US,mobile,2025-12-10T14:54:41.649797,execute,0,0,23.0735066511447,0,942,0
user_4313,hr,finance,DE,laptop,2025-09-17T18:07:53.649797,admin,0,0,271.9220802741441,0,1914,0
user_4314,qa,platform,SG,mobile,2025-11-14T02:50:22.649797,read,0,0,232.34889111531177,0,279,0
user_4315,admin,hr,UK,desktop,2025-09-02T11:48:34.649797,read,0,0,561.412490531936,0,1312,0
user_4316,hr,apps,UK,desktop,2025-09-01T14:20:54.649797,write,0,0,116.85059275773793,0,840,0
user_4317,qa,finance,SG,server,2025-08-02T04:25:02.649797,read,1,1,12.150006829432918,0,367,1
user_4318,hr,hr,US,mobile,2025-11-11T20:44:15.649797,write,1,1,165.34238076901718,0,331,1
user_4319,hr,apps,UK,mobile,2025-12-12T00:40:25.649797,read,0,0,1043.8998619547458,0,397,0
user_4320,qa,hr,IN,laptop,2025-08-02T17:20:55.649797,execute,0,0,476.2660961716734,0,1845,0
user_4321,qa,finance,UK,mobile,2025-06-27T16:26:27.649797,write,0,2,10.306688245765772,0,788,0
user_4322,engineer,hr,SG,desktop,2025-11-11T09:05:44.649797,admin,0,0,623.0628199537931,0,385,0
user_4323,hr,security,IN,server,2025-10-07T05:20:46.649797,read,0,0,191.42132408800444,0,1849,0
user_4324,devops,finance,UK,laptop,2025-12-07T07:51:04.649797,execute,0,0,136.12951277192894,0,1602,0
user_4325,hr,hr,SG,server,2025-08-01T23:37:33.649797,execute,0,0,127.73380910761485,0,1535,0
user_4326,hr,platform,US,mobile,2025-06-30T08:47:31.649797,write,2,0,271.26733669972725,0,1931,1
user_4327,qa,hr,SG,mobile,2025-09-14T05:18:11.649797,write,0,0,226.88962698728218,0,558,0
user_4328,hr,security,US,laptop,2025-07-02T23:09:56.649797,write,0,0,320.68160106219455,0,1054,0
user_4329,hr,apps,IN,mobile,2025-08-03T16:53:07.649797,admin,0,0,255.74239659733564,0,1221,0
user_4330,devops,apps,SG,server,2025-07-10T06:10:36.649797,admin,0,0,46.62604677595142,0,263,0
user_4331,qa,apps,DE,desktop,2025-07-27T22:12:12.649797,admin,0,1,89.21307832084396,0,408,0
user_4332,hr,platform,DE,laptop,2025-07-06T16:29:50.649797,read,1,0,551.711124636504,0,1119,1
user_4333,admin,security,DE,mobile,2025-12-06T06:49:35.649797,admin,0,1,326.53192467834845,0,944,0
user_4334,engineer,finance,DE,server,2025-08-06T17:20:36.649797,write,0,0,178.47998006488822,0,990,0
user_4335,devops,apps,DE,desktop,2025-09-05T11:35:24.649797,execute,0,1,60.488537863950924,0,1067,0
user_4336,hr,security,US,mobile,2025-11-26T07:57:19.649797,execute,0,0,2.316229356443987,0,1786,0
user_4337,admin,hr,SG,laptop,2025-10-17T11:58:54.649797,write,0,0,112.14083888497503,0,847,0
user_4338,hr,platform,IN,mobile,2025-10-06T19:52:27.649797,admin,0,0,16.922524277635734,0,1060,0
user_4339,hr,security,DE,mobile,2025-10-22T13:59:07.649797,admin,1,0,197.49861200650392,0,1482,1
user_4340,qa,security,DE,mobile,2025-11-13T18:27:52.649797,write,0,0,517.4570749144874,0,1153,0
user_4341,qa,finance,IN,desktop,2025-11-22T13:29:01.649797,execute,1,0,100.80913804620727,0,1543,1
user_4342,qa,security,IN,desktop,2025-10-11T06:09:21.649797,read,0,1,564.677611938183,0,1068,0
user_4343,admin,finance,DE,mobile,2025-11-24T18:47:02.649797,execute,2,1,365.79131650301423,1,1085,1
user_4344,hr,platform,US,mobile,2025-09-21T22:52:11.649797,admin,0,0,40.149372765602465,0,1562,0
user_4345,engineer,platform,IN,laptop,2025-08-06T11:50:56.649797,execute,0,0,310.32124238809314,0,1387,0
user_4346,devops,hr,SG,mobile,2025-11-22T23:53:01.649797,admin,0,1,49.34913861995677,0,875,0
user_4347,qa,finance,SG,server,2025-09-23T01:06:54.649797,execute,0,0,319.08150519691804,0,1145,0
user_4348,qa,finance,US,server,2025-11-27T16:28:00.649797,write,0,0,46.19527775761927,1,497,0
user_4349,hr,apps,UK,laptop,2025-06-24T19:28:38.649797,admin,1,2,149.52654402993056,0,158,1
user_4350,hr,apps,US,desktop,2025-08-28T03:13:13.649797,read,1,0,250.82429084218347,0,1281,1
user_4351,admin,hr,DE,mobile,2025-12-05T04:28:12.649797,read,0,1,15.506170988816374,0,1599,0
user_4352,admin,platform,UK,laptop,2025-08-01T12:26:27.649797,write,1,1,49.92560823655408,0,271,1
user_4353,qa,apps,DE,desktop,2025-12-04T01:23:20.649797,execute,0,1,115.87916247759163,0,1983,0
user_4354,hr,security,SG,laptop,2025-12-06T06:48:40.649797,write,0,0,186.14755525277218,0,1335,0
user_4355,engineer,platform,IN,desktop,2025-11-23T08:48:26.649797,write,0,0,586.6097310965976,0,313,0
user_4356,devops,security,DE,mobile,2025-09-27T00:59:54.649797,read,0,1,62.20803836894091,0,1141,0
user_4357,hr,finance,SG,laptop,2025-10-12T00:43:51.649797,read,0,2,128.06988614209354,0,1812,0
user_4358,hr,platform,US,mobile,2025-11-21T02:41:52.649797,admin,0,0,193.75099674384037,0,1942,0
user_4359,admin,hr,DE,laptop,2025-11-04T05:49:40.649797,admin,0,1,105.19872634004147,1,345,0
user_4360,devops,finance,SG,desktop,2025-10-08T23:57:28.649797,admin,0,0,294.8475961255316,0,1202,0
user_4361,qa,finance,IN,laptop,2025-12-11T09:18:47.649797,write,0,0,88.9572888941933,0,117,0
user_4362,hr,security,DE,server,2025-10-19T00:04:32.649797,write,0,0,443.9843301091842,0,1700,0
user_4363,qa,finance,SG,server,2025-12-10T04:02:04.649797,admin,0,0,211.05266028235897,0,1021,0
user_4364,hr,apps,DE,laptop,2025-06-27T21:52:14.649797,read,0,1,27.077500110416704,0,1779,0
user_4365,qa,platform,IN,server,2025-07-12T14:15:40.649797,read,1,0,295.85216924942705,0,1189,1
user_4366,devops,apps,DE,mobile,2025-09-06T20:15:16.649797,execute,0,1,252.6636967642145,0,174,0
user_4367,admin,security,DE,server,2025-08-25T20:37:54.649797,admin,0,0,124.0177434450437,0,1655,0
user_4368,devops,security,SG,server,2025-11-05T11:22:01.649797,write,0,1,3.3659356328123327,1,749,0
user_4369,engineer,platform,UK,mobile,2025-07-16T11:48:18.649797,execute,0,0,67.20625912746632,0,155,0
user_4370,admin,finance,DE,mobile,2025-12-10T06:41:01.649797,execute,0,2,156.1161211589018,0,1683,0
user_4371,devops,hr,UK,desktop,2025-08-13T07:02:13.649797,execute,0,1,66.91082979870086,0,595,0
user_4372,engineer,security,US,mobile,2025-09-02T18:54:10.649797,admin,0,0,258.46344506350255,0,1808,0
user_4373,hr,platform,DE,laptop,2025-08-06T00:51:03.649797,admin,1,1,373.7770618634926,0,1534,1
user_4374,hr,hr,UK,server,2025-09-29T20:48:11.649797,admin,0,0,581.419380974814,0,310,0
user_4375,qa,finance,US,desktop,2025-06-28T03:13:42.649797,read,0,0,312.37139532143914,0,1749,0
user_4376,admin,security,SG,mobile,2025-07-14T12:33:33.649797,execute,1,1,350.39760527385033,1,1761,1
user_4377,hr,platform,DE,server,2025-10-29T19:47:54.649797,read,0,1,281.2863846564815,1,234,0
user_4378,admin,platform,SG,laptop,2025-07-21T03:38:06.649797,admin,0,0,1269.79366427742,1,1375,0
user_4379,hr,platform,US,laptop,2025-07-29T23:22:29.649797,read,0,1,90.73743843052998,0,162,0
user_4380,qa,security,SG,desktop,2025-11-07T07:38:08.649797,read,0,0,92.87962147526326,0,1615,0
user_4381,devops,hr,SG,laptop,2025-07-04T09:00:48.649797,write,0,1,40.517015089628835,1,691,0
user_4382,qa,platform,IN,server,2025-09-04T07:50:21.649797,admin,0,0,199.47541501089998,0,292,0
user_4383,engineer,finance,US,mobile,2025-06-21T17:35:10.649797,execute,0,0,30.331443086414623,0,127,0
user_4384,hr,platform,SG,laptop,2025-08-19T00:09:37.649797,admin,0,0,94.47347480247102,0,693,0
user_4385,engineer,hr,UK,mobile,2025-10-21T09:33:07.649797,read,1,0,197.72863073655063,0,602,1
user_4386,engineer,security,US,server,2025-07-03T19:11:55.649797,admin,0,0,948.15105726374,0,1118,0
user_4387,admin,platform,IN,server,2025-11-24T11:33:29.649797,admin,0,0,995.7165511343624,0,1470,0
user_4388,hr,platform,DE,mobile,2025-11-28T06:59:18.649797,write,0,0,408.46909157073037,0,1951,0
user_4389,engineer,finance,SG,server,2025-07-06T11:30:39.649797,write,0,0,147.92035001916727,0,1113,0
user_4390,devops,finance,UK,desktop,2025-12-12T21:54:59.649797,admin,0,0,601.1027496816471,0,388,0
user_4391,engineer,platform,IN,laptop,2025-08-10T03:16:48.649797,write,1,0,624.9283863956234,0,780,1
user_4392,devops,platform,US,desktop,2025-07-02T17:16:18.649797,read,0,2,723.0423411069238,0,249,0
user_4393,admin,finance,SG,desktop,2025-06-18T11:50:32.649797,read,0,1,306.5162484984781,0,181,0
user_4394,engineer,hr,IN,desktop,2025-08-30T02:46:17.649797,read,0,0,67.61611818301212,0,1085,0
user_4395,qa,apps,IN,mobile,2025-10-08T22:43:53.649797,write,1,0,28.64971430594712,0,1171,1
user_4396,admin,apps,UK,mobile,2025-08-16T08:58:00.649797,admin,1,0,738.7399125612691,0,1655,1
user_4397,devops,platform,DE,server,2025-11-15T04:34:17.649797,read,0,0,17.14452321738552,0,696,0
user_4398,admin,finance,DE,mobile,2025-10-24T13:41:29.649797,execute,1,0,105.24623083369141,0,1801,1
user_4399,engineer,security,DE,server,2025-08-19T14:39:01.649797,read,0,3,200.22147251907288,0,281,0
user_4400,hr,security,US,mobile,2025-10-27T18:10:12.649797,admin,0,1,6.666533344070864,0,1590,0
user_4401,hr,apps,IN,server,2025-12-03T20:51:34.649797,read,0,0,712.2638326590732,1,1136,0
user_4402,devops,hr,US,laptop,2025-07-04T08:07:37.649797,execute,0,0,101.53307137387574,0,1711,0
user_4403,devops,apps,IN,server,2025-08-11T16:19:17.649797,read,0,1,8.675684963678185,0,297,0
user_4404,hr,platform,UK,laptop,2025-09-08T23:31:14.649797,read,0,2,1514.9686726107655,1,691,0
user_4405,devops,hr,UK,server,2025-09-15T05:16:11.649797,admin,0,0,111.92544754818202,0,562,0
user_4406,admin,security,US,mobile,2025-09-23T04:14:15.649797,read,1,1,628.0984279808839,0,1141,1
user_4407,qa,finance,US,mobile,2025-08-10T16:39:38.649797,read,0,0,181.2522682722084,0,1927,0
user_4408,qa,finance,UK,laptop,2025-10-15T16:30:51.649797,write,0,2,326.4138036204826,0,1051,0
user_4409,admin,platform,SG,desktop,2025-10-11T16:43:03.649797,admin,0,1,82.76168482041598,0,1456,0
user_4410,qa,apps,DE,desktop,2025-09-29T14:08:29.649797,admin,0,1,209.67432995715743,0,1903,0
user_4411,engineer,platform,DE,server,2025-07-08T01:24:11.649797,admin,0,0,89.38081656046695,0,311,0
user_4412,admin,finance,UK,mobile,2025-09-11T10:27:13.649797,admin,0,0,905.2944931007053,0,1727,0
user_4413,devops,security,DE,desktop,2025-08-20T16:51:09.649797,read,0,1,18.864500316467375,0,875,0
user_4414,admin,finance,SG,mobile,2025-09-13T23:14:19.649797,execute,0,0,96.34019102138218,0,390,0
user_4415,hr,hr,SG,mobile,2025-11-30T12:24:55.649797,execute,0,0,670.7833501237952,0,1699,0
user_4416,devops,finance,IN,mobile,2025-09-12T01:50:52.649797,write,0,0,196.19868565501162,0,1952,0
user_4417,hr,finance,US,server,2025-06-20T02:20:58.649797,read,0,1,274.9503101239406,0,1486,0
user_4418,devops,hr,DE,laptop,2025-09-04T13:43:37.649797,admin,0,1,316.40162123130193,0,6,0
user_4419,qa,apps,SG,server,2025-11-12T07:09:09.649797,admin,0,1,22.070554494455216,0,703,0
user_4420,admin,finance,US,desktop,2025-11-04T23:48:56.649797,execute,0,0,5.369387417266413,0,1011,0
user_4421,engineer,platform,US,laptop,2025-09-17T23:47:51.649797,write,0,1,833.4181477465334,1,530,0
user_4422,devops,finance,IN,desktop,2025-08-01T12:57:16.649797,read,1,0,95.03146771405798,0,159,1
user_4423,devops,platform,US,laptop,2025-09-09T07:08:07.649797,write,0,2,143.56228360153432,0,1332,0
user_4424,hr,hr,US,laptop,2025-09-27T01:08:45.649797,read,0,0,343.7990786485571,0,1680,0
user_4425,qa,finance,UK,server,2025-12-14T13:23:49.649797,write,0,0,80.87559413900006,0,952,0
user_4426,hr,hr,IN,mobile,2025-10-11T12:48:06.649797,write,0,0,396.2321880936493,1,1219,0
user_4427,hr,hr,IN,mobile,2025-10-20T13:10:37.649797,admin,1,2,183.88086238816547,0,1503,1
user_4428,qa,apps,DE,laptop,2025-09-14T01:02:03.649797,execute,0,0,582.6557190998707,1,230,0
user_4429,engineer,finance,US,server,2025-08-20T09:20:50.649797,admin,0,0,97.94376707447735,0,1530,0
user_4430,hr,platform,DE,desktop,2025-11-10T21:54:33.649797,execute,0,0,68.37993105253379,0,1726,0
user_4431,hr,platform,SG,desktop,2025-09-14T16:03:36.649797,write,0,0,534.5813944725137,1,1361,0
user_4432,devops,finance,US,mobile,2025-12-13T15:00:49.649797,read,0,2,118.50271832427913,0,692,0
user_4433,qa,apps,SG,mobile,2025-09-07T20:42:48.649797,admin,1,1,159.24148946279854,0,133,1
user_4434,admin,apps,UK,desktop,2025-06-29T19:42:49.649797,read,0,1,473.538548127161,0,949,0
user_4435,engineer,apps,US,desktop,2025-10-18T10:41:24.649797,admin,1,0,302.83161859856534,0,1744,1
user_4436,engineer,platform,DE,server,2025-06-25T23:26:36.649797,admin,0,0,174.87156042994826,0,1681,0
user_4437,qa,hr,DE,desktop,2025-08-01T16:07:09.649797,admin,1,2,86.26082849392637,1,159,1
user_4438,devops,apps,US,server,2025-08-20T06:06:06.649797,read,0,1,433.43261990202467,0,1296,0
user_4439,devops,platform,DE,mobile,2025-10-28T16:31:17.649797,admin,0,2,59.69301862329924,0,1977,0
user_4440,qa,platform,US,desktop,2025-09-14T13:03:06.649797,admin,0,1,790.4940183577512,0,533,0
user_4441,devops,hr,IN,mobile,2025-06-22T17:42:10.649797,admin,0,0,48.86725340301224,1,681,0
user_4442,engineer,finance,DE,laptop,2025-10-06T14:44:37.649797,read,0,0,490.3247210770235,0,295,0
user_4443,engineer,finance,US,laptop,2025-08-30T15:21:25.649797,admin,1,0,165.62393158292593,0,1829,1
user_4444,admin,apps,US,laptop,2025-11-30T12:16:39.649797,read,0,1,61.740771052616914,0,937,0
user_4445,qa,apps,DE,desktop,2025-09-15T12:03:42.649797,execute,0,0,154.43952056106284,0,821,0
user_4446,hr,hr,IN,mobile,2025-10-23T04:43:30.649797,admin,1,1,75.13585468407375,0,1354,1
user_4447,hr,apps,DE,desktop,2025-07-26T23:27:51.649797,write,2,0,43.85254849063828,0,1824,1
user_4448,admin,hr,US,mobile,2025-11-01T13:21:29.649797,execute,1,0,81.9978436682885,0,281,1
user_4449,admin,platform,IN,server,2025-10-25T08:28:45.649797,read,1,0,606.1220045932081,0,1461,1
user_4450,devops,apps,SG,desktop,2025-11-27T07:35:07.649797,write,0,0,33.595518705043816,0,1088,0
user_4451,admin,platform,UK,laptop,2025-06-23T16:03:43.649797,read,0,0,1078.5029599982101,0,1953,0
user_4452,admin,security,DE,server,2025-09-06T03:09:19.649797,read,0,0,1.5032963226045004,0,359,0
user_4453,hr,hr,US,mobile,2025-10-17T19:54:13.649797,admin,0,1,322.0923427075265,0,1013,0
user_4454,devops,security,IN,desktop,2025-07-04T17:03:37.649797,write,0,1,582.4511295917187,0,1253,0
user_4455,admin,apps,IN,mobile,2025-08-30T11:45:43.649797,read,1,3,815.2377143114755,0,1638,1
user_4456,admin,platform,SG,mobile,2025-12-04T04:01:32.649797,execute,0,2,46.64042187244026,0,1830,0
user_4457,devops,apps,DE,desktop,2025-09-04T01:11:22.649797,admin,0,0,359.40566569107807,0,1271,0
user_4458,qa,security,IN,desktop,2025-12-11T22:54:04.649797,execute,0,1,34.067950234246624,1,1116,0
user_4459,devops,apps,SG,mobile,2025-06-27T19:29:50.649797,execute,0,0,130.44260746408102,0,847,0
user_4460,hr,finance,US,mobile,2025-10-24T18:58:37.649797,admin,1,0,394.9480652388642,0,648,1
user_4461,qa,security,SG,server,2025-09-30T03:56:33.649797,read,0,2,127.38209693229504,0,1,0
user_4462,engineer,apps,DE,laptop,2025-09-15T16:17:02.649797,execute,0,1,112.7899774764706,0,1994,0
user_4463,devops,platform,SG,mobile,2025-12-09T08:00:47.649797,read,0,1,37.00800126867016,1,315,0
user_4464,hr,apps,IN,laptop,2025-07-10T22:02:32.649797,read,0,1,20.62440076068268,0,1315,0
user_4465,qa,platform,IN,server,2025-11-25T20:40:04.649797,admin,0,0,36.74453932834376,0,1270,0
user_4466,devops,finance,UK,laptop,2025-10-20T00:06:39.649797,execute,1,0,624.9740918155368,0,1264,1
user_4467,admin,apps,SG,laptop,2025-08-03T04:48:55.649797,execute,0,2,3.378510287382883,0,481,0
user_4468,devops,finance,US,server,2025-11-26T21:09:47.649797,admin,2,0,354.14121592795766,0,1296,1
user_4469,engineer,security,DE,mobile,2025-09-02T20:30:23.649797,read,0,2,439.11365390411726,1,654,0
user_4470,devops,platform,UK,laptop,2025-11-11T03:24:52.649797,read,0,0,251.7213506691289,0,1541,0
user_4471,qa,security,SG,mobile,2025-08-26T13:43:34.649797,admin,0,0,393.6627478002747,0,848,0
user_4472,qa,platform,US,mobile,2025-11-17T17:58:25.649797,read,0,0,316.8984031794153,0,789,0
user_4473,devops,finance,UK,desktop,2025-10-10T04:11:25.649797,read,0,0,182.39842811017903,1,314,0
user_4474,qa,hr,IN,mobile,2025-07-12T23:16:26.649797,execute,0,0,144.72511273359373,1,1593,0
user_4475,admin,apps,DE,mobile,2025-10-12T12:29:50.649797,read,0,0,850.7581943889154,1,139,0
user_4476,devops,finance,SG,laptop,2025-07-22T00:33:42.649797,read,0,3,1072.001599876854,0,498,0
user_4477,admin,platform,US,mobile,2025-08-30T17:27:29.649797,read,1,1,316.038396039433,0,1351,1
user_4478,admin,platform,IN,mobile,2025-07-18T05:37:45.649797,read,0,1,65.9318365789368,0,121,0
user_4479,hr,platform,UK,desktop,2025-06-21T13:03:43.649797,admin,0,2,178.2073717935803,0,1416,0
user_4480,devops,platform,DE,desktop,2025-07-25T17:18:08.649797,admin,0,0,205.87380856448152,0,465,0
user_4481,qa,apps,UK,laptop,2025-09-22T03:04:46.649797,admin,0,2,425.60814309579456,0,990,0
user_4482,admin,security,UK,laptop,2025-09-12T06:17:45.649797,read,0,1,330.5847732248901,0,910,0
user_4483,hr,hr,US,desktop,2025-09-15T20:25:11.649797,admin,0,1,216.96715244658608,0,1201,0
user_4484,devops,apps,IN,desktop,2025-08-01T03:57:35.649797,write,0,0,342.17225271117604,0,364,0
user_4485,devops,platform,SG,server,2025-10-18T21:50:55.649797,write,0,1,7.305281660881196,0,1522,0
user_4486,engineer,apps,US,mobile,2025-10-22T08:22:11.649797,write,0,0,449.6848546025512,0,161,0
user_4487,engineer,finance,DE,laptop,2025-08-21T00:22:24.649797,execute,0,0,71.33717696568023,0,664,0
user_4488,admin,platform,UK,laptop,2025-11-23T04:36:26.649797,read,0,1,320.49110659412395,0,967,0
user_4489,engineer,hr,DE,mobile,2025-10-11T12:07:58.649797,execute,0,2,36.30244181134013,0,550,0
user_4490,admin,platform,US,mobile,2025-10-23T22:16:55.649797,admin,0,1,36.46757835976368,0,1359,0
user_4491,qa,hr,US,laptop,2025-08-06T12:03:39.649797,read,0,0,10.892671851324993,0,1074,0
user_4492,admin,hr,SG,desktop,2025-06-17T16:35:41.649797,write,0,0,723.1607218891052,0,747,0
user_4493,engineer,security,UK,desktop,2025-11-20T08:22:30.649797,read,0,0,278.3259205211503,0,89,0
user_4494,qa,security,US,mobile,2025-11-12T14:49:33.649797,execute,0,0,134.80720090024775,1,1600,0
user_4495,engineer,apps,DE,laptop,2025-07-09T18:08:29.649797,admin,0,0,465.03634862107504,0,893,0
user_4496,admin,apps,SG,mobile,2025-08-23T22:05:12.649797,admin,0,1,295.11578804728833,0,721,0
user_4497,hr,hr,DE,desktop,2025-10-14T14:56:17.649797,execute,1,1,290.33878138739493,1,1249,1
user_4498,devops,platform,UK,server,2025-10-12T23:04:17.649797,read,0,0,200.26885713057686,0,386,0
user_4499,engineer,finance,SG,server,2025-11-19T10:39:57.649797,execute,1,0,2.387508778446161,0,1191,1
user_4500,admin,finance,SG,desktop,2025-07-12T19:54:39.649797,admin,0,0,89.7088662554311,1,1738,0
user_4501,qa,platform,SG,mobile,2025-09-02T23:17:31.649797,write,0,1,34.64907966252042,0,654,0
user_4502,engineer,platform,IN,server,2025-07-05T01:57:43.649797,admin,0,0,325.77681005867686,0,1932,0
user_4503,engineer,security,SG,desktop,2025-08-26T17:00:14.649797,admin,0,0,85.75345706469642,1,337,0
user_4504,devops,finance,DE,laptop,2025-06-20T07:12:59.649797,read,0,0,179.4420216674364,0,590,0
user_4505,admin,hr,DE,mobile,2025-11-26T06:29:31.649797,write,0,0,130.82228179349008,0,435,0
user_4506,hr,apps,UK,mobile,2025-09-20T10:46:57.649797,admin,0,0,46.36478605202112,0,1546,0
user_4507,qa,security,US,server,2025-11-17T13:05:53.649797,write,0,0,953.6819435696933,0,1272,0
user_4508,admin,finance,US,mobile,2025-06-28T08:44:26.649797,execute,0,0,812.8022123568607,0,1068,0
user_4509,qa,platform,IN,server,2025-07-28T12:34:17.649797,read,1,0,26.520928014416434,1,487,1
user_4510,engineer,finance,SG,server,2025-08-03T06:28:26.649797,write,1,1,526.9733363192031,0,1832,1
user_4511,devops,hr,IN,desktop,2025-08-26T04:27:35.649797,write,0,0,201.0482308402591,0,1501,0
user_4512,devops,security,UK,server,2025-11-09T02:20:06.649797,read,0,0,445.81569292657997,0,109,0
user_4513,hr,platform,UK,laptop,2025-08-26T03:52:57.649797,execute,1,0,49.164356231014445,0,700,1
user_4514,devops,hr,US,mobile,2025-07-24T10:03:20.649797,write,0,0,42.563832341481,0,1094,0
user_4515,engineer,apps,UK,server,2025-06-29T06:42:37.649797,read,0,0,664.2555316329548,0,1768,0
user_4516,hr,security,SG,mobile,2025-07-01T21:21:24.649797,admin,0,0,684.304302575297,0,543,0
user_4517,admin,hr,DE,server,2025-11-01T09:21:23.649797,read,0,0,188.15848929700795,0,805,0
user_4518,devops,hr,UK,desktop,2025-09-05T15:30:05.649797,admin,0,2,612.4306180857361,0,1993,0
user_4519,hr,platform,IN,laptop,2025-10-26T07:03:17.649797,write,1,0,330.2975917144923,0,1722,1
user_4520,engineer,apps,SG,mobile,2025-10-18T09:25:58.649797,write,1,1,61.373735980992606,0,683,1
user_4521,qa,hr,UK,desktop,2025-07-11T22:43:06.649797,write,0,1,119.6753953188159,0,1133,0
user_4522,qa,security,UK,mobile,2025-07-13T07:13:42.649797,execute,0,0,43.87581299700844,0,609,0
user_4523,engineer,hr,SG,desktop,2025-10-31T13:01:48.649797,execute,1,2,446.0979530626386,0,839,1
user_4524,engineer,finance,UK,laptop,2025-10-25T09:49:53.649797,admin,0,1,1264.9683987955664,0,550,0
user_4525,qa,security,DE,server,2025-08-24T15:02:43.649797,read,1,0,237.14752403128188,0,264,1
user_4526,hr,security,US,desktop,2025-07-01T12:25:00.649797,admin,0,0,320.0158662745902,1,290,0
user_4527,qa,hr,SG,mobile,2025-06-19T18:12:57.649797,read,0,0,411.23565595786295,0,145,0
user_4528,engineer,platform,IN,mobile,2025-08-08T10:47:25.649797,write,0,1,76.18101283166376,0,529,0
user_4529,devops,security,UK,desktop,2025-06-19T05:47:33.649797,read,1,1,122.84250254204515,0,94,1
user_4530,admin,finance,US,laptop,2025-07-28T23:51:58.649797,execute,0,0,159.47242743296192,0,338,0
user_4531,devops,platform,IN,laptop,2025-09-01T02:11:44.649797,read,0,0,270.85566448627554,0,1589,0
user_4532,devops,platform,IN,server,2025-07-09T10:28:06.649797,read,0,0,570.1227728681544,0,999,0
user_4533,engineer,platform,DE,server,2025-07-06T08:25:56.649797,write,0,1,87.99076919517084,0,1935,0
user_4534,qa,security,US,mobile,2025-11-25T22:33:44.649797,write,0,0,190.96699879512474,0,1856,0
user_4535,hr,platform,SG,mobile,2025-09-30T23:10:58.649797,execute,0,0,417.7346719073722,0,1645,0
user_4536,devops,hr,US,server,2025-12-02T18:48:03.649797,read,0,0,27.432352057861923,0,1593,0
user_4537,qa,platform,US,server,2025-08-18T19:55:17.649797,read,0,1,215.78172252671112,0,1684,0
user_4538,hr,finance,IN,server,2025-10-17T11:13:07.649797,read,0,1,46.77857398464164,0,1085,0
